round,accuracy,macro_f1,eval_loss,round_time,client_train_time,communication_cost_MB,trainable_params,total_params,model_name,dataset_name,setting,num_clients,local_epochs,partition_type,best_metric_so_far,patience_counter,is_new_best,client_id,num_samples,train_loss
7,0.6692,0.6334245206460452,0.9145649001002312,120.96085095405579,17.786827325820923,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8024,1,False,0,4439,0.301908005685579
7,0.6844,0.6543615887696692,0.7897651746869088,120.96085095405579,12.594847440719604,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8024,1,False,1,3105,0.3193507603918895
7,0.514,0.359117588788324,1.5372132420539857,120.96085095405579,38.35211229324341,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8024,1,False,2,9593,0.08226961373196294
7,0.7528,0.7433384278025117,0.6104948036372662,120.96085095405579,12.476855993270874,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8024,1,False,3,3107,0.28781272860673757
7,0.6604,0.621115767207101,0.7704543098807335,120.96085095405579,9.230188131332397,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8024,1,False,4,2256,0.24998050537092467
8,0.7348,0.7198782978943468,0.6492742352187634,121.23238039016724,18.139721632003784,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8168,0,True,0,4439,0.2970705503504053
8,0.6268,0.5716561032991019,1.0052535966038705,121.23238039016724,12.615448713302612,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8168,0,True,1,3105,0.3094321822699828
8,0.54,0.41379169725144765,1.1271965593099593,121.23238039016724,38.62883639335632,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8168,0,True,2,9593,0.0808156395664749
8,0.644,0.5972191649095164,0.8414136096835136,121.23238039016724,12.544187307357788,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8168,0,True,3,3107,0.2871556302293753
8,0.698,0.6736411498136685,0.7583002604544162,121.23238039016724,8.87760853767395,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8168,0,True,4,2256,0.24280125341305497
9,0.6724,0.6387506966950849,0.9216329008340836,121.06872963905334,17.953011989593506,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8176,0,True,0,4439,0.28933858051360084
9,0.7956,0.7915847892624484,0.5055939428508281,121.06872963905334,12.632508039474487,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8176,0,True,1,3105,0.297235524501556
9,0.5072,0.34432985828158225,1.7080063715577125,121.06872963905334,38.55591320991516,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8176,0,True,2,9593,0.08017458367239062
9,0.672,0.6374258580095988,0.8165644884109498,121.06872963905334,12.493823289871216,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8176,0,True,3,3107,0.2815826284770782
9,0.5512,0.44393739111679575,1.347774365544319,121.06872963905334,9.176524639129639,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8176,0,True,4,2256,0.23448277682277327
10,0.6928,0.6665043191164588,0.7807245373725891,120.66179490089417,17.808025598526,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.828,0,True,0,4439,0.2899821451429626
10,0.7252,0.7076213039630208,0.7088305436074733,120.66179490089417,12.588552713394165,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.828,0,True,1,3105,0.30041325313922684
10,0.5576,0.44750211008235713,1.2440026618540287,120.66179490089417,38.343897104263306,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.828,0,True,2,9593,0.07453522040431078
10,0.7116,0.6911703504347002,0.7455052204430104,120.66179490089417,12.50230884552002,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.828,0,True,3,3107,0.2708765691862656
10,0.6324,0.5800055974879673,0.9578945770859718,120.66179490089417,9.18556261062622,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.828,0,True,4,2256,0.23509295282106027
11,0.7316,0.7159394462487159,0.6270060114562511,120.76534104347229,17.886029481887817,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.828,1,False,0,4439,0.27954204761081464
11,0.7044,0.6807079693735429,0.7024768635630607,120.76534104347229,12.677372217178345,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.828,1,False,1,3105,0.2857166957969849
11,0.5716,0.4739759032830779,1.3857968598604202,120.76534104347229,38.207966804504395,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.828,1,False,2,9593,0.0750149947955894
11,0.734,0.718027976712927,0.6469889231026172,120.76534104347229,12.403916358947754,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.828,1,False,3,3107,0.27218486580711143
11,0.6784,0.6454623770318886,0.7618142828345299,120.76534104347229,9.050633907318115,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.828,1,False,4,2256,0.23250638040984775
12,0.7608,0.7509986702163097,0.6222540356218815,120.4958872795105,18.0184166431427,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,0,True,0,4439,0.28059759812442947
12,0.7788,0.772655477753208,0.5103900730609894,120.4958872795105,12.532774686813354,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,0,True,1,3105,0.2876783601509837
12,0.6712,0.6330595654139624,0.9246064459905028,120.4958872795105,38.43913459777832,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,0,True,2,9593,0.07387902358469244
12,0.5708,0.4790856530770648,1.3105806559324265,120.4958872795105,12.509967565536499,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,0,True,3,3107,0.2623198965230049
12,0.7088,0.6861211751623202,0.6943009980022907,120.4958872795105,9.006297588348389,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,0,True,4,2256,0.23820329177464153
13,0.7752,0.7677415686056692,0.5388823941349983,121.27181100845337,17.908026933670044,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,1,False,0,4439,0.2728883977711415
13,0.7352,0.7199161136067629,0.6142551437020302,121.27181100845337,12.504253625869751,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,1,False,1,3105,0.28568488483627635
13,0.556,0.4445111698294499,1.3838592760264874,121.27181100845337,38.52694821357727,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,1,False,2,9593,0.07216968782401333
13,0.7248,0.7065158931881657,0.7402203984558582,121.27181100845337,12.505313396453857,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,1,False,3,3107,0.2571322159889417
13,0.6064,0.5389860391479563,1.035574609041214,121.27181100845337,9.232481241226196,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,1,False,4,2256,0.223971745237074
14,0.7124,0.6914798138546245,0.7264282673597335,122.21280002593994,17.957708835601807,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,2,False,0,4439,0.2699925975485457
14,0.7504,0.7386540684525306,0.6825949959456921,122.21280002593994,12.735358953475952,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,2,False,1,3105,0.27523542378479854
14,0.58,0.4887887975221934,1.4001306235790252,122.21280002593994,38.561635971069336,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,2,False,2,9593,0.0702981761485959
14,0.7616,0.7523165879399123,0.6215425185859204,122.21280002593994,12.512769222259521,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,2,False,3,3107,0.25702475383877754
14,0.6132,0.549353819046964,0.9840224400162697,122.21280002593994,9.119541883468628,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,2,False,4,2256,0.23009497573242543
15,0.7604,0.7507054743746038,0.57454569414258,121.22911930084229,18.048900365829468,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,3,False,0,4439,0.2648130839811169
15,0.7396,0.7253738838409993,0.6223973952233791,121.22911930084229,12.587174892425537,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,3,False,1,3105,0.2650605221159565
15,0.5916,0.5090756100492848,1.34964102730155,121.22911930084229,38.81287598609924,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,3,False,2,9593,0.06926904383348301
15,0.7476,0.7354863320631646,0.6309868440032005,121.22911930084229,12.582585334777832,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,3,False,3,3107,0.25835512628157936
15,0.6276,0.5717249007331002,1.0148857533931732,121.22911930084229,9.036091804504395,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.836,3,False,4,2256,0.22642050223781707
