round,accuracy,macro_f1,eval_loss,round_time,client_train_time,communication_cost_MB,trainable_params,total_params,model_name,dataset_name,setting,num_clients,local_epochs,partition_type,best_metric_so_far,patience_counter,is_new_best,client_id,num_samples,train_loss
3,0.8270833333333333,0.824698682649196,0.4938721902509953,223.09654474258423,12.114905595779419,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.7101666666666666,0,True,4,7613,0.4516266440706594
4,0.78975,0.7952179497975052,0.6938317381638162,225.8327920436859,18.350332021713257,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.7140833333333333,0,True,0,11250,0.3054408312838694
4,0.714,0.6280040971190195,1.3790049064666667,225.8327920436859,16.270792245864868,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.7140833333333333,0,True,1,10975,0.2159449578433925
4,0.7140833333333333,0.6248687007448348,1.4867500009688925,225.8327920436859,105.2698712348938,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.7140833333333333,0,True,2,71346,0.15671577475486834
4,0.6584166666666667,0.5906401617135297,1.1210502341706703,225.8327920436859,10.441346645355225,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.7140833333333333,0,True,3,6816,0.2565273001020503
4,0.8506666666666667,0.8481382572150173,0.45502442311733327,225.8327920436859,11.888013124465942,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.7140833333333333,0,True,4,7613,0.3904577008049403
5,0.7975833333333333,0.8016974600062619,0.6493215606884754,225.5600094795227,18.25596833229065,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.7535,0,True,0,11250,0.2845874181498816
5,0.7200833333333333,0.6312623461389412,1.3949242009127394,225.5600094795227,16.155378580093384,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.7535,0,True,1,10975,0.19486773933987228
5,0.7125833333333333,0.6263816244916817,1.1673336717042517,225.5600094795227,105.06028127670288,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.7535,0,True,2,71346,0.14784175197744215
5,0.6789166666666666,0.6130630737426868,1.0164209818269343,225.5600094795227,10.624412775039673,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.7535,0,True,3,6816,0.22356543549174715
5,0.8725,0.870376605788514,0.3938548072697,225.5600094795227,11.976946592330933,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.7535,0,True,4,7613,0.35761943259159057
6,0.8311666666666667,0.8337484299681109,0.5417530131625369,227.35731744766235,17.970763444900513,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8006666666666666,0,True,0,11250,0.24453296363406646
6,0.7190833333333333,0.6228468759924568,1.346286620548431,227.35731744766235,16.060115575790405,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8006666666666666,0,True,1,10975,0.16536151657679252
6,0.7175,0.6266359389811763,1.1662524133286578,227.35731744766235,105.81239056587219,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8006666666666666,0,True,2,71346,0.13998917166014188
6,0.7346666666666667,0.7142080173236028,0.8523797954016543,227.35731744766235,10.844163179397583,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8006666666666666,0,True,3,6816,0.16306969241409655
6,0.8824166666666666,0.8799528570605155,0.3705082115657786,227.35731744766235,12.175800323486328,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8006666666666666,0,True,4,7613,0.3047520695841175
7,0.76475,0.7668187777880029,0.7378983093386001,226.5886378288269,18.124075174331665,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8006666666666666,1,False,0,11250,0.2331734811040488
7,0.72525,0.6316575837989395,1.3144087131987228,226.5886378288269,16.622674703598022,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8006666666666666,1,False,1,10975,0.15049074470668314
7,0.717,0.6300986672764035,1.4080179847301322,226.5886378288269,105.05771684646606,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8006666666666666,1,False,2,71346,0.13497511637971357
7,0.7760833333333333,0.7613563438619466,0.7277165765457965,226.5886378288269,10.671194314956665,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8006666666666666,1,False,3,6816,0.15566312634285556
7,0.8765,0.8748954979458619,0.3921231362334591,226.5886378288269,11.995234966278076,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8006666666666666,1,False,4,7613,0.2886759586311376
8,0.796,0.8015252196831356,0.6933843948422594,226.66083002090454,18.29493737220764,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8480833333333333,0,True,0,11250,0.2259700525663158
8,0.7203333333333334,0.6338142930705357,1.4954673318152731,226.66083002090454,16.163438081741333,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8480833333333333,0,True,1,10975,0.15273596218491173
8,0.7289166666666667,0.6501782457920989,1.0139822950388522,226.66083002090454,105.69344139099121,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8480833333333333,0,True,2,71346,0.13028138175329002
8,0.7816666666666666,0.7678691434661593,0.742658517937711,226.66083002090454,10.51376223564148,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8480833333333333,0,True,3,6816,0.15146238630759953
