round,accuracy,macro_f1,eval_loss,round_time,client_train_time,communication_cost_MB,trainable_params,total_params,model_name,dataset_name,setting,num_clients,local_epochs,partition_type,best_metric_so_far,patience_counter,is_new_best,client_id,num_samples,train_loss
6,0.8372,0.8348694397456843,0.43354779491318934,523.104115486145,54.36865234375,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.89,0,True,1,3105,0.19826255109495458
6,0.7656,0.752362947682151,1.3838669720637802,523.104115486145,167.87565875053406,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.89,0,True,2,9593,0.03589086343933256
6,0.8252,0.8216850267162347,0.42614143709593183,523.104115486145,54.62583589553833,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.89,0,True,3,3107,0.1724889433435447
6,0.7684,0.7578002135373869,0.6630415441114691,523.104115486145,39.52029776573181,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.89,0,True,4,2256,0.15644110701581898
7,0.8596,0.8586681368401674,0.44068076197482364,519.3186926841736,77.86303329467773,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,0,True,0,4439,0.16442436446237257
7,0.8312,0.8282800464343776,0.5088802311993852,519.3186926841736,54.24869751930237,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,0,True,1,3105,0.18529240739149733
7,0.7528,0.7372599116785163,1.1627204548803312,519.3186926841736,166.635071516037,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,0,True,2,9593,0.034486896445129485
7,0.798,0.7913904138731571,0.7108410551578184,519.3186926841736,53.88794493675232,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,0,True,3,3107,0.16963328260641833
7,0.7948,0.7880232210850864,0.5781303978041757,519.3186926841736,39.06021571159363,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,0,True,4,2256,0.15536615563265926
8,0.8648,0.8639465859126592,0.3612589352304422,517.7180328369141,76.6832001209259,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,1,False,0,4439,0.16844629938714206
